date,year,weekday,split,O79,C79,H79,L79,R79,n_w_bars,ATR_ref,class,prev_class,y,y_1000,y_1100,dual_same_bar,is_event,is_holiday,is_early_close,excl_reason,primary_ok,all_days_ok,range_expansion,chop
2024-04-09,2024,1,IS,19980.5,20056.5,20065.25,19977.0,88.25,120,82.625,expansion↑,expansion↑,high,high,high,False,False,False,False,,True,True,2.7677053824362607,False
2024-04-10,2024,2,IS,20064.5,19805.75,20168.0,19747.25,420.75,120,82.625,expansion↓,expansion↑,neither,neither,neither,False,True,False,False,,False,True,0.30005941770647654,True
2024-04-11,2024,3,IS,19855.5,19935.25,19957.25,19781.75,175.5,120,82.625,consolidation,expansion↓,high,high,high,False,False,False,False,,True,True,0.8717948717948718,True
2024-04-12,2024,4,IS,20080.25,20009.5,20123.25,20006.0,117.25,120,86.5,expansion↓,consolidation,low,low,low,False,False,False,False,,True,True,1.279317697228145,False
2024-04-15,2024,0,IS,19971.5,20026.75,20041.5,19958.0,83.5,120,87.875,consolidation,expansion↓,low,low,low,False,False,False,False,,True,True,2.2395209580838324,False
2024-04-16,2024,1,IS,19548.5,19592.5,19612.25,19545.5,66.75,120,87.875,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,1.7153558052434457,False
2024-04-17,2024,2,IS,19614.0,19626.5,19633.0,19586.75,46.25,120,86.5,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,5.064864864864865,False
2024-04-18,2024,3,IS,19404.0,19378.5,19418.25,19357.25,61.0,120,84.5,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,3.180327868852459,False
2024-04-19,2024,4,IS,19137.25,19213.5,19247.0,19124.25,122.75,120,84.5,expansion↑,consolidation,low,low,low,False,False,False,False,,True,True,1.8615071283095723,False
2024-04-22,2024,0,IS,18971.25,18990.25,18997.5,18940.0,57.5,120,86.5,consolidation,expansion↑,high,high,high,False,False,False,False,,True,True,3.1826086956521737,False
2024-04-23,2024,1,IS,19104.5,19115.25,19123.5,19053.75,69.75,120,84.5,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,2.7777777777777777,False
2024-04-24,2024,2,IS,19391.25,19397.5,19448.5,19386.25,62.25,120,84.5,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,3.0963855421686746,False
2024-04-25,2024,3,IS,19180.0,19073.5,19209.25,19062.0,147.25,120,84.5,expansion↓,consolidation,low,low,low,False,False,False,False,,True,True,0.9422750424448217,True
2024-04-26,2024,4,IS,19417.0,19421.0,19512.25,19387.0,125.25,120,86.5,consolidation,expansion↓,low,low,low,False,False,False,False,,True,True,1.7405189620758483,False
2024-04-29,2024,0,IS,19592.75,19614.0,19622.75,19577.0,45.75,120,87.875,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,2.601092896174863,False
2024-04-30,2024,1,IS,19585.75,19518.75,19588.25,19484.25,104.0,120,86.875,expansion↓,consolidation,high,neither,high,False,False,False,False,,True,True,1.5697115384615385,False
2024-05-01,2024,2,IS,19150.0,19191.0,19209.5,19131.75,77.75,120,86.875,consolidation,expansion↓,high,high,high,False,True,False,False,,False,True,1.3536977491961415,False
2024-05-02,2024,3,IS,19288.75,19271.75,19313.5,19252.0,61.5,120,86.875,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,3.516260162601626,False
2024-05-03,2024,4,IS,19446.5,19620.0,19656.0,19434.0,222.0,120,84.5,expansion↑,consolidation,high,high,high,False,True,False,False,,False,True,0.704954954954955,True
2024-05-06,2024,0,IS,19749.75,19752.0,19766.5,19730.5,36.0,120,84.5,compression,expansion↑,high,high,high,False,False,False,False,,True,True,2.1875,False
2024-05-07,2024,1,IS,19874.25,19882.0,19884.0,19844.75,39.25,120,80.625,compression,compression,high,high,high,False,False,False,False,,True,True,2.089171974522293,False
2024-05-08,2024,2,IS,19883.75,19786.5,19883.75,19766.25,117.5,120,73.75,expansion↓,compression,high,neither,high,False,False,False,False,,True,True,1.3936170212765957,False
2024-05-09,2024,3,IS,19828.0,19885.5,19894.25,19819.5,74.75,120,73.75,expansion↑,expansion↓,high,high,high,False,False,False,False,,True,True,1.7190635451505016,False
2024-05-10,2024,4,IS,19982.25,19945.0,19995.75,19944.25,51.5,120,72.25,consolidation,expansion↑,high,high,high,False,False,False,False,,True,True,3.0970873786407767,False
2024-05-13,2024,0,IS,19994.25,20019.75,20022.5,19990.75,31.75,120,68.25,compression,consolidation,high,high,high,False,False,False,False,,True,True,2.645669291338583,False
2024-05-14,2024,1,IS,19994.5,19958.25,19997.75,19859.25,138.5,120,64.5,consolidation,compression,high,high,high,False,False,False,False,,True,True,0.759927797833935,True
2024-05-15,2024,2,IS,20100.25,20198.25,20241.5,20087.25,154.25,120,66.0,expansion↑,consolidation,high,neither,high,False,True,False,False,,False,True,1.0259319286871962,False
2024-05-16,2024,3,IS,20414.75,20388.75,20428.75,20380.25,48.5,120,72.25,consolidation,expansion↑,low,low,low,False,False,False,False,,True,True,1.8298969072164948,False
2024-05-17,2024,4,IS,20359.25,20379.0,20380.5,20348.75,31.75,120,72.25,compression,consolidation,low,low,low,False,False,False,False,,True,True,1.779527559055118,False
2024-05-20,2024,0,IS,20370.5,20343.5,20383.25,20337.0,46.25,120,66.0,consolidation,compression,low,low,low,False,False,False,False,,True,True,2.9567567567567568,False
2024-05-21,2024,1,IS,20443.5,20413.0,20453.75,20410.25,43.5,120,66.0,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,1.9655172413793103,False
2024-05-22,2024,2,IS,20471.0,20497.0,20505.25,20468.5,36.75,120,61.875,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,1.3605442176870748,False
2024-05-23,2024,3,IS,20663.0,20699.5,20717.0,20658.5,58.5,120,56.5,expansion↑,consolidation,low,low,low,False,False,False,False,,True,True,3.08974358974359,False
2024-05-24,2024,4,IS,20443.5,20442.75,20466.5,20417.25,49.25,120,55.0,consolidation,expansion↑,high,high,high,False,False,False,False,,True,True,3.786802030456853,False
2024-05-27,2024,0,IS,20567.5,20564.75,20577.0,20564.75,12.25,120,50.375,compression,consolidation,,,,False,False,True,False,holiday,False,False,,
2024-05-28,2024,1,IS,20610.25,20609.75,20627.5,20593.0,34.5,120,50.375,consolidation,compression,high,high,high,False,False,False,False,,True,True,2.9130434782608696,False
2024-05-29,2024,2,IS,20504.0,20475.75,20529.0,20466.5,62.5,120,48.875,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,1.952,False
2024-05-30,2024,3,IS,20448.75,20455.5,20480.75,20432.25,48.5,120,48.875,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,3.0051546391752577,False
2024-05-31,2024,4,IS,20205.0,20342.5,20362.0,20203.5,158.5,120,48.5,expansion↑,consolidation,low,neither,low,False,False,False,False,,True,True,2.1246056782334386,False
2024-06-03,2024,0,IS,20355.25,20377.25,20396.5,20353.0,43.5,120,48.5,consolidation,expansion↑,high,high,high,False,False,False,False,,True,True,4.396551724137931,False
2024-06-04,2024,1,IS,20247.25,20298.75,20307.75,20246.5,61.25,120,48.5,expansion↑,consolidation,high,high,high,False,False,False,False,,True,True,1.5714285714285714,False
2024-06-05,2024,2,IS,20470.5,20519.0,20522.0,20458.5,63.5,120,48.875,expansion↑,expansion↑,high,high,high,False,False,False,False,,True,True,2.9448818897637796,False
2024-06-06,2024,3,IS,20786.0,20788.5,20818.25,20750.75,67.5,120,48.875,consolidation,expansion↑,low,low,low,False,False,False,False,,True,True,1.237037037037037,False
2024-06-07,2024,4,IS,20761.25,20677.25,20840.5,20633.75,206.75,120,48.875,consolidation,consolidation,neither,neither,neither,False,True,False,False,,False,True,0.6045949214026602,True
2024-06-10,2024,0,IS,20712.25,20687.0,20733.25,20682.0,51.25,120,48.875,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,2.648780487804878,False
2024-06-11,2024,1,IS,20754.0,20746.75,20761.75,20723.25,38.5,120,50.25,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,3.7012987012987013,False
2024-06-12,2024,2,IS,20960.25,21116.25,21152.5,20955.75,196.75,120,48.875,expansion↑,consolidation,high,high,high,False,True,False,False,,False,True,0.8742058449809402,True
2024-06-13,2024,3,IS,21309.5,21325.5,21384.75,21299.5,85.25,120,48.875,consolidation,expansion↑,low,neither,low,False,False,False,False,,True,True,1.5102639296187683,False
2024-06-14,2024,4,IS,21240.5,21253.75,21270.75,21195.25,75.5,120,50.25,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,1.2086092715231789,False
2024-06-17,2024,0,IS,21398.5,21390.25,21421.0,21377.75,43.25,120,54.875,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,2.76878612716763,False
2024-06-18,2024,1,IS,21660.0,21640.75,21703.5,21625.25,78.25,120,54.875,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,1.1757188498402555,False
2024-06-19,2024,2,IS,21675.25,21674.75,21680.75,21664.25,16.5,120,59.875,compression,consolidation,,,,False,False,True,False,holiday,False,False,,
2024-06-20,2024,3,IS,21755.0,21697.0,21763.0,21691.5,71.5,120,59.875,expansion↓,compression,low,low,low,False,False,False,False,,True,True,2.0244755244755246,False
2024-06-21,2024,4,IS,21450.75,21462.25,21476.25,21411.5,64.75,120,61.875,consolidation,expansion↓,low,low,low,False,False,False,False,,True,True,2.3745173745173744,False
2024-06-24,2024,0,IS,21402.75,21369.75,21416.75,21356.0,60.75,120,63.0,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,2.8683127572016462,False
2024-06-25,2024,1,IS,21271.5,21267.5,21284.0,21238.0,46.0,120,63.0,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,3.6630434782608696,False
2024-06-26,2024,2,IS,21432.75,21368.5,21442.5,21363.25,79.25,120,63.0,expansion↓,consolidation,low,low,low,False,False,False,False,,True,True,1.4637223974763407,False
2024-06-27,2024,3,IS,21414.0,21436.0,21438.75,21386.0,52.75,120,64.125,consolidation,expansion↓,high,high,high,False,False,False,False,,True,True,3.085308056872038,False
2024-06-28,2024,4,IS,21557.5,21516.5,21611.0,21511.75,99.25,120,64.125,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,2.3576826196473553,False
2024-07-01,2024,0,IS,21390.25,21414.0,21423.75,21384.0,39.75,120,64.125,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,4.377358490566038,False
2024-07-02,2024,1,IS,21397.0,21379.0,21397.5,21343.0,54.5,120,64.125,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,3.293577981651376,False
2024-07-03,2024,2,IS,21691.5,21653.0,21696.75,21638.0,58.75,120,64.125,consolidation,consolidation,high,high,high,False,False,False,True,,True,True,2.8382978723404255,False
2024-07-04,2024,3,IS,21836.25,21839.5,21841.5,21834.75,6.75,120,62.75,compression,consolidation,,,,False,False,True,False,holiday,False,False,,
2024-07-05,2024,4,IS,21874.0,21864.0,21929.0,21806.0,123.0,120,59.75,consolidation,compression,high,high,high,False,True,False,False,,False,True,1.4532520325203253,False
2024-07-08,2024,0,IS,22045.25,22062.0,22070.5,22038.0,32.5,120,59.75,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,2.546153846153846,False
2024-07-09,2024,1,IS,22171.5,22154.75,22178.25,22136.25,42.0,120,59.75,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,2.4166666666666665,False
2024-07-10,2024,2,IS,22170.25,22188.25,22200.25,22163.25,37.0,120,59.75,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,2.527027027027027,False
2024-07-11,2024,3,IS,22313.5,22327.5,22416.75,22298.75,118.0,120,56.625,consolidation,consolidation,low,low,low,False,True,False,False,,False,True,3.614406779661017,False
2024-07-12,2024,4,IS,21862.25,21879.0,21901.5,21768.0,133.5,120,56.625,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,1.8089887640449438,False
2024-07-15,2024,0,IS,22058.0,22032.5,22085.5,22026.75,58.75,120,56.625,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,3.6638297872340426,False
2024-07-16,2024,1,IS,22051.0,22065.75,22086.5,22008.0,78.5,120,58.75,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,2.535031847133758,False
2024-07-17,2024,2,IS,21766.25,21708.0,21782.5,21692.75,89.75,120,58.75,expansion↓,consolidation,low,low,low,False,False,False,False,,True,True,2.5459610027855155,False
2024-07-18,2024,3,IS,21504.75,21579.75,21579.75,21491.75,88.0,120,59.75,expansion↑,expansion↓,high,high,high,False,False,False,False,,True,True,4.139204545454546,False
2024-07-19,2024,4,IS,21304.5,21370.75,21377.5,21296.5,81.0,120,59.75,expansion↑,expansion↑,low,low,low,False,False,False,False,,True,True,3.3641975308641974,False
2024-07-22,2024,0,IS,21309.25,21352.75,21364.0,21299.25,64.75,120,59.75,expansion↑,expansion↑,high,high,high,False,False,False,False,,True,True,3.3513513513513513,False
2024-07-23,2024,1,IS,21408.75,21405.25,21448.5,21356.75,91.75,120,61.75,consolidation,expansion↑,high,high,high,False,False,False,False,,True,True,1.7138964577656677,False
2024-07-24,2024,2,IS,21156.5,21063.5,21163.5,21040.5,123.0,120,71.625,expansion↓,consolidation,low,low,low,False,False,False,False,,True,True,2.410569105691057,False
2024-07-25,2024,3,IS,20587.0,20658.5,20666.5,20513.0,153.5,120,71.625,consolidation,expansion↓,low,low,low,False,False,False,False,,True,True,2.5846905537459284,False
2024-07-26,2024,4,IS,20597.75,20608.5,20669.5,20587.5,82.0,120,79.75,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,1.8780487804878048,False
2024-07-29,2024,0,IS,20726.5,20746.75,20795.0,20711.0,84.0,120,79.75,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,3.142857142857143,False
2024-07-30,2024,1,IS,20682.75,20699.75,20713.0,20678.0,35.0,120,81.5,compression,consolidation,high,high,high,False,False,False,False,,True,True,11.25,False
2024-07-31,2024,2,IS,20672.75,20782.75,20787.75,20647.0,140.75,120,81.5,expansion↑,compression,high,high,high,False,True,False,False,,False,True,1.458259325044405,False
2024-08-01,2024,3,IS,21018.25,21022.75,21080.25,21000.0,80.25,120,83.0,consolidation,expansion↑,low,low,low,False,False,False,False,,True,True,6.67601246105919,False
2024-08-02,2024,4,IS,20142.25,20018.0,20194.5,19941.5,253.0,120,83.0,consolidation,consolidation,low,neither,low,False,True,False,False,,False,True,1.483201581027668,False
2024-08-05,2024,0,IS,19209.5,18985.25,19253.75,18795.5,458.25,120,83.0,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,1.4839061647572287,False
2024-08-06,2024,1,IS,19602.25,19527.75,19686.75,19485.5,201.25,120,86.0,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,1.906832298136646,False
2024-08-07,2024,2,IS,19878.75,19866.0,19894.75,19811.0,83.75,120,88.875,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,2.5940298507462685,False
2024-08-08,2024,3,IS,19393.0,19604.25,19637.0,19369.25,267.75,120,88.875,expansion↑,consolidation,high,high,high,False,False,False,False,,True,True,1.395891690009337,False
2024-08-09,2024,4,IS,19999.25,19862.75,20031.25,19816.0,215.25,120,88.875,expansion↓,expansion↑,neither,neither,neither,False,False,False,False,,True,True,0.8095238095238095,True
2024-08-12,2024,0,IS,20093.75,20096.0,20126.5,20073.25,53.25,120,88.875,consolidation,expansion↓,low,low,low,False,False,False,False,,True,True,4.539906103286385,False
2024-08-13,2024,1,IS,20094.0,20247.75,20258.0,20081.5,176.5,120,88.875,expansion↑,consolidation,high,high,high,False,False,False,False,,True,True,1.0269121813031161,False
2024-08-14,2024,2,IS,20533.5,20565.5,20596.5,20433.0,163.5,120,90.75,consolidation,expansion↑,high,high,high,False,True,False,False,,False,True,1.7003058103975535,False
2024-08-15,2024,3,IS,20556.25,20763.75,20804.5,20537.75,266.75,120,107.375,expansion↑,consolidation,high,high,high,False,False,False,False,,True,True,0.7900656044985942,True
2024-08-16,2024,4,IS,21026.0,20914.75,21033.5,20880.5,153.0,120,131.875,expansion↓,expansion↑,neither,neither,neither,False,False,False,False,,True,True,0.8415032679738562,True
2024-08-19,2024,0,IS,21013.0,21055.25,21068.75,21011.0,57.75,120,146.875,compression,expansion↓,low,low,low,False,False,False,False,,True,True,2.6147186147186146,False
2024-08-20,2024,1,IS,21312.0,21279.0,21323.0,21274.5,48.5,120,146.875,compression,compression,low,low,low,False,False,False,False,,True,True,3.752577319587629,False
2024-08-21,2024,2,IS,21275.0,21269.75,21296.75,21256.0,40.75,120,146.875,compression,compression,low,low,low,False,False,False,False,,True,True,4.398773006134969,False
2024-08-22,2024,3,IS,21389.5,21413.25,21427.5,21370.0,57.5,120,146.875,compression,compression,high,high,high,False,False,False,False,,True,True,6.282608695652174,False
2024-08-23,2024,4,IS,21174.75,21192.5,21193.25,21152.5,40.75,120,112.375,compression,compression,high,high,high,False,False,False,False,,True,True,6.914110429447852,False
2024-08-26,2024,0,IS,21240.0,21206.0,21250.5,21178.0,72.5,120,112.375,consolidation,compression,low,low,low,False,False,False,False,,True,True,4.082758620689655,False
2024-08-27,2024,1,IS,21006.5,20952.5,21047.5,20935.5,112.0,120,112.25,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,2.2566964285714284,False
2024-08-28,2024,2,IS,21097.5,21074.25,21100.5,21038.25,62.25,120,126.375,compression,consolidation,low,low,low,False,False,False,False,,True,True,5.096385542168675,False
2024-08-29,2024,3,IS,20887.25,20899.5,20946.5,20851.5,95.0,120,97.875,consolidation,compression,high,high,high,False,False,False,False,,True,True,2.2657894736842104,False
2024-08-30,2024,4,IS,20973.25,20952.25,21006.0,20941.5,64.5,120,103.5,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,3.3255813953488373,False
2024-09-02,2024,0,IS,21030.5,21042.0,21057.0,21017.5,39.5,120,89.375,compression,consolidation,,,,False,False,True,False,holiday,False,False,,
2024-09-03,2024,1,IS,20934.25,20914.5,20955.25,20890.75,64.5,120,78.125,consolidation,compression,low,low,low,False,False,False,False,,True,True,5.275193798449612,False
2024-09-04,2024,2,IS,20294.75,20338.0,20350.5,20277.25,73.25,120,68.5,expansion↑,consolidation,high,high,high,False,False,False,False,,True,True,3.7747440273037545,False
2024-09-05,2024,3,IS,20379.75,20328.75,20400.0,20260.25,139.75,120,68.5,consolidation,expansion↑,high,high,high,False,False,False,False,,True,True,2.2075134168157424,False
2024-09-06,2024,4,IS,20173.25,20365.75,20391.25,20153.0,238.25,120,68.5,expansion↑,consolidation,high,high,high,False,True,False,False,,False,True,2.1888772298006294,False
2024-09-09,2024,0,IS,20037.5,20035.75,20072.0,19998.5,73.5,120,68.5,consolidation,expansion↑,high,high,high,False,False,False,False,,True,True,3.0408163265306123,False
2024-09-10,2024,1,IS,20083.75,20187.5,20202.5,20080.25,122.25,120,72.875,expansion↑,consolidation,high,high,high,False,False,False,False,,True,True,1.6339468302658486,False
2024-09-11,2024,2,IS,20235.5,20299.25,20307.75,20163.5,144.25,120,72.875,consolidation,expansion↑,high,high,high,False,True,False,False,,False,True,2.4922010398613517,False
2024-09-12,2024,3,IS,20720.5,20696.5,20762.5,20681.5,81.0,120,72.875,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,2.515432098765432,False
2024-09-13,2024,4,IS,20899.75,20885.5,20903.75,20845.75,58.0,120,72.875,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,2.5129310344827585,False
2024-09-16,2024,0,IS,20931.0,20872.0,20931.75,20860.75,71.0,120,68.5,expansion↓,consolidation,low,low,low,False,False,False,False,,True,True,2.3732394366197185,False
2024-09-17,2024,1,IS,20949.5,20992.0,21017.5,20938.0,79.5,120,71.75,expansion↑,expansion↓,high,high,high,False,False,False,False,,True,True,1.7767295597484276,False
2024-09-18,2024,2,IS,20910.5,20921.5,20930.75,20869.5,61.25,120,72.875,consolidation,expansion↑,high,high,high,False,True,False,False,,False,True,2.453061224489796,False
2024-09-19,2024,3,IS,21193.0,21200.75,21217.0,21176.0,41.0,120,72.875,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,4.7439024390243905,False
2024-09-20,2024,4,IS,21188.25,21259.75,21273.0,21180.25,92.75,120,72.875,expansion↑,consolidation,high,high,high,False,False,False,False,,True,True,2.398921832884097,False
2024-09-23,2024,0,IS,21272.75,21290.25,21295.25,21242.5,52.75,120,73.375,consolidation,expansion↑,low,low,low,False,False,False,False,,True,True,1.8104265402843602,False
2024-09-24,2024,1,IS,21330.25,21312.75,21331.5,21248.75,82.75,120,73.375,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,3.163141993957704,False
2024-09-25,2024,2,IS,21321.5,21347.25,21356.0,21319.0,37.0,120,73.375,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,3.5945945945945947,False
2024-09-26,2024,3,IS,21683.5,21714.75,21718.5,21660.5,58.0,120,73.375,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,5.681034482758621,False
2024-09-27,2024,4,IS,21489.25,21571.0,21593.75,21489.25,104.5,120,72.125,expansion↑,consolidation,low,neither,low,False,False,False,False,,True,True,1.4497607655502391,False
2024-09-30,2024,0,IS,21397.25,21366.0,21401.25,21317.5,83.75,120,73.375,consolidation,expansion↑,high,high,high,False,False,False,False,,True,True,1.6119402985074627,False
2024-10-01,2024,1,IS,21516.0,21467.0,21522.75,21451.0,71.75,120,76.5,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,6.2439024390243905,False
2024-10-02,2024,2,IS,21156.5,21180.5,21208.75,21122.25,86.5,120,76.5,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,2.968208092485549,False
2024-10-03,2024,3,IS,21140.5,21126.0,21193.0,21125.5,67.5,120,80.25,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,3.2444444444444445,False
2024-10-04,2024,4,IS,21246.25,21438.0,21442.25,21241.25,201.0,120,76.5,expansion↑,consolidation,low,neither,low,False,True,False,False,,False,True,1.123134328358209,False
2024-10-07,2024,0,IS,21295.75,21321.5,21340.75,21278.0,62.75,120,76.5,consolidation,expansion↑,high,high,high,False,False,False,False,,True,True,1.5737051792828685,False
2024-10-08,2024,1,IS,21281.25,21257.5,21302.0,21256.0,46.0,120,75.625,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,4.434782608695652,False
2024-10-09,2024,2,IS,21478.25,21469.5,21489.5,21447.25,42.25,120,71.375,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,4.964497041420119,False
2024-10-10,2024,3,IS,21608.25,21554.75,21676.5,21520.25,156.25,120,69.25,consolidation,consolidation,low,low,low,False,True,False,False,,False,True,1.1264,False
2024-10-11,2024,4,IS,21579.75,21564.75,21614.25,21553.0,61.25,120,69.25,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,2.7183673469387757,False
2024-10-14,2024,0,IS,21705.5,21738.0,21739.0,21695.75,43.25,120,69.25,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,3.5838150289017343,False
2024-10-15,2024,1,IS,21811.75,21825.5,21828.75,21792.0,36.75,120,65.125,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,8.92517006802721,False
2024-10-16,2024,2,IS,21560.75,21548.0,21584.0,21539.25,44.75,120,62.0,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,3.4078212290502794,False
2024-10-17,2024,3,IS,21725.75,21753.0,21755.0,21703.0,52.0,120,62.0,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,4.1298076923076925,False
2024-10-18,2024,4,IS,21646.25,21677.5,21683.75,21634.75,49.0,120,62.0,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,1.9744897959183674,False
2024-10-21,2024,0,IS,21571.0,21602.0,21606.5,21541.75,64.75,120,59.625,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,3.2355212355212357,False
2024-10-22,2024,1,IS,21597.0,21587.75,21643.0,21558.25,84.75,120,62.0,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,1.775811209439528,False
2024-10-23,2024,2,IS,21655.0,21655.5,21692.5,21641.5,51.0,120,62.0,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,3.1323529411764706,False
2024-10-24,2024,3,IS,21579.25,21581.75,21626.5,21568.25,58.25,120,62.0,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,1.9656652360515021,False
2024-10-25,2024,4,IS,21627.25,21689.5,21690.75,21608.0,82.75,120,62.0,expansion↑,consolidation,high,high,high,False,False,False,False,,True,True,2.622356495468278,False
2024-10-28,2024,0,IS,21833.25,21852.5,21858.5,21778.75,79.75,120,62.0,consolidation,expansion↑,low,low,low,False,False,False,False,,True,True,1.3667711598746082,False
2024-10-29,2024,1,IS,21714.5,21686.5,21716.0,21659.0,57.0,120,62.0,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,3.3859649122807016,False
2024-10-30,2024,2,IS,21934.0,21890.25,21952.5,21872.0,80.5,120,59.75,expansion↓,consolidation,low,low,low,False,False,False,False,,True,True,1.9472049689440993,False
2024-10-31,2024,3,IS,21538.0,21581.0,21615.0,21537.25,77.75,120,59.75,expansion↑,expansion↓,low,low,low,False,False,False,False,,True,True,4.556270096463023,False
2024-11-01,2024,4,IS,21311.25,21311.75,21344.5,21275.0,69.5,120,59.75,consolidation,expansion↑,low,low,low,False,True,False,False,,False,True,3.316546762589928,False
2024-11-04,2024,0,IS,21380.5,21346.5,21392.25,21298.75,93.5,120,59.75,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,2.286096256684492,False
2024-11-05,2024,1,IS,21360.5,21331.5,21366.0,21323.75,42.25,120,59.75,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,4.781065088757397,False
2024-11-06,2024,2,IS,21808.25,21888.5,21916.5,21797.25,119.25,120,59.75,expansion↑,consolidation,high,high,high,False,False,False,False,,True,True,1.4926624737945493,False
2024-11-07,2024,3,IS,22139.75,22179.0,22197.25,22138.75,58.5,120,63.0,consolidation,expansion↑,high,high,high,False,True,False,False,,False,True,3.3632478632478633,False
2024-11-08,2024,4,IS,22362.0,22364.25,22393.0,22355.0,38.0,120,59.875,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,1.980263157894737,False
2024-11-11,2024,0,IS,22484.25,22498.75,22538.75,22483.0,55.75,120,58.375,consolidation,consolidation,low,low,low,False,False,False,False,,True,True,2.4663677130044843,False
2024-11-12,2024,1,IS,22377.5,22418.25,22431.0,22374.25,56.75,120,58.375,consolidation,consolidation,high,high,high,False,False,False,False,,True,True,1.9030837004405285,False
2024-11-13,2024,2,IS,22328.0,22376.75,22441.5,22312.25,129.25,120,58.375,consolidation,consolidation,low,neither,low,False,True,False,False,,False,True,0.9903288201160542,True
2024-11-14,2024,3,IS,22374.75,22334.0,22381.0,22310.75,70.25,120,61.625,expansion↓,consolidation,low,low,low,False,False,False,False,,True,True,1.9110320284697508,False
2024-11-15,2024,4,IS,22042.75,22007.25,22065.0,21998.0,67.0,120,67.125,consolidation,expansion↓,low,low,low,False,False,False,False,,True,True,4.399253731343284,False
2024-11-18,2024,0,IS,21770.75,21750.5,21781.5,21679.5,102.0,120,68.25,consolidation,consolidation,high,neither,high,False,False,False,False,,True,True,2.1887254901960786,False
2024-11-19,2024,1,IS,21771.75,21632.5,21821.5,21613.75,207.75,120,69.875,expansion↓,consolidation,high,neither,high,False,False,False,False,,True,True,0.927797833935018,True
2024-11-20,2024,2,IS,21997.25,21991.25,22028.0,21983.25,44.75,120,69.875,consolidation,expansion↓,low,low,low,False,False,False,False,,True,True,6.262569832402234,False
2024-11-21,2024,3,IS,21932.0,22043.5,22070.75,21921.25,149.5,120,69.875,expansion↑,consolidation,high,high,high,False,False,False,False,,True,True,2.6187290969899664,False
2024-11-22,2024,4,IS,21965.25,21983.25,22013.75,21963.75,50.0,120,74.0,consolidation,expansion↑,high,high,high,False,False,False,False,,True,True,3.015,False
